customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,contract,payment_method,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn
CUST01386,Female,0,No,Yes,72,Yes,Fiber optic,Two year,Credit card,No,No,No internet service,No,81.57,6130.75,0
CUST01387,Male,0,Yes,No,45,Yes,DSL,Month-to-month,Mailed check,No,Yes,No,No,57.04,3001.01,0
CUST01388,Female,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Bank transfer,No,Yes,No,Yes,74.67,1508.52,1
CUST01389,Male,0,Yes,No,17,Yes,No,One year,Electronic check,No internet service,No,Yes,Yes,39.82,658.16,0
CUST01390,Male,0,No,No,6,Yes,Fiber optic,One year,Electronic check,No,Yes,No internet service,Yes,85.63,499.1,0
CUST01391,Female,0,No,Yes,29,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,Yes,Yes,No,83.08,2274.52,0
CUST01392,Male,0,No,No,6,Yes,DSL,Month-to-month,Electronic check,No,Yes,No,Yes,63.11,356.93,1
CUST01393,Male,0,Yes,No,60,Yes,No,Two year,Mailed check,Yes,No,Yes,No,33.66,2114.66,0
CUST01394,Male,1,No,No,34,Yes,DSL,Month-to-month,Mailed check,No,No internet service,No,No,44.33,1582.76,0
CUST01395,Female,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,No internet service,No,No,76.2,1847.82,0
CUST01396,Male,1,No,Yes,30,Yes,DSL,Month-to-month,Bank transfer,No internet service,Yes,No,Yes,75.66,2282.61,0
CUST01397,Male,0,No,Yes,35,Yes,DSL,Month-to-month,Electronic check,No internet service,Yes,No,No,63.89,2365.35,0
CUST01398,Male,0,No,No,22,No,DSL,Two year,Bank transfer,No,No internet service,No,No,47.65,1001.64,0
CUST01399,Female,0,No,No,24,Yes,DSL,Month-to-month,Electronic check,No,Yes,No,No,78.3,1813.79,0
CUST01400,Female,1,Yes,No,72,Yes,No,Month-to-month,Electronic check,No internet service,No,No,Yes,26.76,1982.05,0
CUST01401,Male,1,No,No,56,No,DSL,One year,Credit card,No,Yes,No internet service,No,72.67,4194.49,0
CUST01402,Female,0,Yes,Yes,44,Yes,No,Month-to-month,Electronic check,Yes,No,Yes,No,22.43,996.82,0
CUST01403,Female,0,Yes,No,19,Yes,Fiber optic,One year,Mailed check,No,Yes,Yes,Yes,77.46,1468.5,0
CUST01404,Female,0,Yes,Yes,4,Yes,DSL,Month-to-month,Bank transfer,No,No,Yes,No,70.31,283.27,0
CUST01405,Female,0,Yes,Yes,40,No,Fiber optic,Two year,Mailed check,No,No,Yes,Yes,88.22,3389.62,0
CUST01406,Female,1,Yes,No,30,Yes,DSL,Two year,Mailed check,No internet service,Yes,No,Yes,57.97,1568.25,0
CUST01407,Female,0,Yes,No,23,Yes,No,Two year,Bank transfer,Yes,No,Yes,No,32.19,644.89,0
CUST01408,Male,0,No,No,26,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,Yes,No,54.3,1442.42,0
CUST01409,Female,0,Yes,Yes,10,Yes,No,Two year,Mailed check,No,No internet service,Yes,Yes,27.39,270.5,1
CUST01410,Female,0,Yes,No,13,Yes,DSL,One year,Credit card,No internet service,No,No,Yes,56.94,749.02,0
CUST01411,Female,1,No,No,57,Yes,DSL,Month-to-month,Electronic check,No,Yes,No,Yes,70.91,3726.52,0
CUST01412,Male,0,No,No,3,Yes,DSL,Month-to-month,Mailed check,No,No,No,Yes,42.15,124.83,0
CUST01413,Female,0,Yes,No,51,No,Fiber optic,Month-to-month,Electronic check,No,Yes,No internet service,No,90.56,4551.61,0
CUST01414,Male,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Electronic check,No,No internet service,Yes,Yes,78.64,5971.66,0
CUST01415,Male,0,No,Yes,40,Yes,No,Month-to-month,Credit card,Yes,No internet service,No,No,35.36,1470.44,0
CUST01416,Male,0,No,No,38,Yes,Fiber optic,Two year,Bank transfer,Yes,Yes,Yes,Yes,93.59,3301.08,0
CUST01417,Male,1,Yes,No,13,Yes,DSL,Two year,Electronic check,Yes,No,No internet service,No,65.82,868.77,0
CUST01418,Female,0,No,No,15,No,Fiber optic,Month-to-month,Mailed check,No,No,Yes,Yes,96.16,1338.14,1
CUST01419,Male,0,Yes,No,20,Yes,Fiber optic,Two year,Electronic check,No,Yes,No internet service,No,73.75,1175.71,0
CUST01420,Female,0,Yes,No,8,Yes,No,One year,Bank transfer,No,No,No,Yes,26.08,229.67,0
CUST01421,Male,0,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,64.07,855.5,1
CUST01422,Male,0,No,Yes,30,Yes,Fiber optic,Two year,Credit card,Yes,No,No,No,71.18,2248.07,0
CUST01423,Male,0,No,No,19,Yes,DSL,One year,Electronic check,Yes,No,No,Yes,64.76,1148.87,0
CUST01424,Male,0,Yes,No,32,Yes,No,One year,Mailed check,No,No,Yes,Yes,42.02,1241.76,0
CUST01425,Female,0,Yes,No,56,Yes,DSL,Month-to-month,Credit card,No internet service,No,No internet service,No,55.94,2950.13,0
CUST01426,Male,0,Yes,No,32,Yes,No,Month-to-month,Credit card,No,No,No internet service,No,18.0,574.67,0
CUST01427,Male,0,Yes,Yes,39,Yes,DSL,Two year,Electronic check,No,No,Yes,Yes,67.59,2615.79,0
CUST01428,Male,0,Yes,No,6,Yes,No,Month-to-month,Mailed check,No internet service,No,Yes,No,26.18,159.41,0
CUST01429,Female,0,No,No,56,Yes,No,Month-to-month,Credit card,No internet service,No,Yes,Yes,28.38,1502.27,0
CUST01430,Male,0,No,No,6,Yes,No,Month-to-month,Bank transfer,No,Yes,No,Yes,38.37,226.27,1
CUST01431,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No,Yes,75.89,1258.07,0
CUST01432,Female,1,Yes,No,10,Yes,Fiber optic,Month-to-month,Bank transfer,Yes,No,No,Yes,78.67,851.88,0
CUST01433,Female,0,Yes,No,4,Yes,No,Two year,Credit card,No,No,Yes,Yes,30.3,107.63,0
CUST01434,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No internet service,Yes,88.07,2518.48,1
CUST01435,Female,0,Yes,Yes,41,Yes,Fiber optic,Two year,Electronic check,Yes,No,Yes,Yes,80.11,3121.47,0
CUST01436,Female,0,No,No,72,Yes,DSL,One year,Mailed check,No,Yes,No,Yes,64.73,5346.71,0
CUST01437,Female,0,Yes,No,34,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,No,No internet service,Yes,63.21,2221.52,0
CUST01438,Male,0,No,No,14,Yes,Fiber optic,Month-to-month,Mailed check,Yes,No,No,Yes,55.28,712.2,1
CUST01439,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No,No,59.49,1172.76,0
CUST01440,Male,0,No,No,5,Yes,DSL,Two year,Bank transfer,No internet service,No internet service,No internet service,Yes,60.72,308.49,0
CUST01441,Male,1,No,Yes,20,Yes,Fiber optic,Two year,Mailed check,No,No internet service,Yes,Yes,72.74,1453.58,0
CUST01442,Male,0,No,No,27,Yes,No,Month-to-month,Credit card,Yes,No internet service,Yes,Yes,19.84,551.06,0
CUST01443,Male,1,Yes,No,40,No,Fiber optic,Two year,Mailed check,No internet service,No internet service,Yes,Yes,76.64,3016.75,0
CUST01444,Female,1,No,Yes,47,Yes,No,Two year,Bank transfer,No,Yes,Yes,No,43.24,2015.93,0
CUST01445,Female,1,No,Yes,39,Yes,DSL,Month-to-month,Mailed check,No,Yes,No,No,70.32,2389.51,0
CUST01446,Female,0,No,No,12,Yes,Fiber optic,One year,Electronic check,No,Yes,No,No,79.77,1034.79,0
CUST01447,Male,0,Yes,No,9,Yes,Fiber optic,Two year,Mailed check,Yes,Yes,No,Yes,79.51,678.86,0
CUST01448,Male,0,Yes,No,45,Yes,Fiber optic,Two year,Electronic check,No,No internet service,No internet service,Yes,67.69,2721.32,0
CUST01449,Male,0,No,Yes,4,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,No internet service,No,No,77.07,291.23,0
CUST01450,Female,1,No,No,72,Yes,DSL,Month-to-month,Bank transfer,No,No,Yes,No,65.59,4474.63,0
CUST01451,Female,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No internet service,No,Yes,71.39,989.37,0
CUST01452,Female,0,Yes,No,61,Yes,DSL,Month-to-month,Mailed check,No,No,No,No,67.3,4246.67,0
CUST01453,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Credit card,No internet service,No,No,Yes,78.34,1395.96,1
CUST01454,Female,0,Yes,No,42,Yes,No,One year,Electronic check,No,Yes,No internet service,No,31.52,1115.81,0
CUST01455,Male,0,Yes,No,10,Yes,DSL,Month-to-month,Credit card,Yes,No internet service,No internet service,Yes,56.38,532.21,0
CUST01456,Female,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No internet service,Yes,69.32,1841.94,0
CUST01457,Male,1,Yes,Yes,5,Yes,Fiber optic,One year,Electronic check,No internet service,No,No,Yes,55.83,270.2,1
CUST01458,Female,0,No,No,35,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No,No,88.78,3416.3,1
CUST01459,Female,0,Yes,No,10,Yes,DSL,Month-to-month,Electronic check,No internet service,No internet service,No internet service,No,53.52,494.02,0
CUST01460,Male,0,Yes,No,11,No,Fiber optic,Two year,Credit card,No,No internet service,No,No,78.84,944.74,1
CUST01461,Male,1,Yes,No,20,Yes,No,Two year,Bank transfer,Yes,No,No,No,25.33,491.28,1
CUST01462,Female,0,Yes,No,23,Yes,Fiber optic,Month-to-month,Bank transfer,No,No internet service,Yes,Yes,91.13,2284.67,0
CUST01463,Female,0,No,No,40,Yes,Fiber optic,Two year,Bank transfer,No,No,No internet service,Yes,76.24,2922.23,0
CUST01464,Female,0,No,Yes,37,No,Fiber optic,Two year,Bank transfer,Yes,No internet service,No,No,79.3,2787.5,0
CUST01465,Male,1,Yes,Yes,31,Yes,No,One year,Bank transfer,Yes,No,No internet service,Yes,20.26,614.5,0
CUST01466,Female,0,Yes,Yes,51,Yes,DSL,Two year,Bank transfer,No internet service,No,No internet service,Yes,48.72,2659.79,0
CUST01467,Male,0,Yes,No,36,Yes,DSL,Month-to-month,Credit card,No,No internet service,No,Yes,60.18,2147.16,1
CUST01468,Female,1,Yes,No,38,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No internet service,No,Yes,56.66,2141.56,1
CUST01469,Male,0,Yes,No,11,Yes,Fiber optic,Two year,Mailed check,No,Yes,Yes,Yes,84.26,949.63,0
CUST01470,Female,0,Yes,No,54,Yes,Fiber optic,Month-to-month,Mailed check,Yes,No internet service,No,No,62.48,3098.67,0
CUST01471,Male,0,Yes,Yes,49,Yes,DSL,Month-to-month,Mailed check,No internet service,No,No,No,52.28,2570.86,0
CUST01472,Male,0,No,No,32,Yes,DSL,Month-to-month,Electronic check,No,Yes,No,Yes,71.77,2149.72,0
CUST01473,Female,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,76.24,3963.22,0
CUST01474,Female,0,Yes,No,27,Yes,DSL,Month-to-month,Mailed check,No internet service,No,No,No,57.7,1572.4,0
CUST01475,Male,0,No,No,72,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,82.56,6113.68,0
CUST01476,Female,0,Yes,No,30,Yes,Fiber optic,Two year,Credit card,No,No,Yes,No,75.67,1900.63,0
CUST01477,Female,0,Yes,Yes,26,Yes,DSL,Month-to-month,Bank transfer,No,Yes,Yes,Yes,94.41,2527.0,0
CUST01478,Female,0,Yes,Yes,36,Yes,Fiber optic,Two year,Electronic check,Yes,Yes,No internet service,No,82.41,2870.55,0
CUST01479,Female,0,Yes,No,72,Yes,No,Month-to-month,Credit card,No,No,Yes,No,28.28,1790.6,0
CUST01480,Female,1,Yes,Yes,17,Yes,No,Month-to-month,Credit card,No,Yes,Yes,Yes,48.0,805.11,0
CUST01481,Female,0,No,No,35,Yes,DSL,Two year,Credit card,Yes,No,No,No,68.92,2107.59,0
CUST01482,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No,Yes,65.81,1278.86,0
CUST01483,Female,0,Yes,No,26,Yes,No,Month-to-month,Mailed check,No,Yes,No,No,21.65,608.14,0
CUST01484,Female,0,Yes,Yes,13,Yes,Fiber optic,Two year,Mailed check,No,Yes,No,No,70.24,780.41,0
CUST01485,Female,0,No,No,37,Yes,DSL,Month-to-month,Bank transfer,No internet service,No,No,Yes,53.64,1940.82,0
CUST01486,Male,0,No,No,28,Yes,DSL,Month-to-month,Bank transfer,No,No internet service,No,Yes,58.57,1588.23,0
CUST01487,Female,0,Yes,No,47,Yes,Fiber optic,Two year,Bank transfer,No,No internet service,No internet service,Yes,58.97,2330.16,0
CUST01488,Female,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,No,No,No,68.65,4085.83,0
CUST01489,Female,0,Yes,Yes,62,Yes,No,One year,Credit card,No internet service,Yes,No,No,31.34,1989.32,0
CUST01490,Male,0,No,No,19,Yes,No,Month-to-month,Mailed check,Yes,No,Yes,Yes,35.6,758.8,0
CUST01491,Female,0,Yes,No,37,No,DSL,Month-to-month,Credit card,Yes,No,No,No,63.89,2398.75,1
CUST01492,Female,1,Yes,No,65,Yes,Fiber optic,Month-to-month,Credit card,No,No,No internet service,Yes,75.21,4490.08,0
CUST01493,Female,0,Yes,No,13,Yes,DSL,One year,Electronic check,Yes,No,Yes,Yes,81.34,1074.34,0
CUST01494,Female,0,Yes,No,30,Yes,DSL,Month-to-month,Credit card,No,No,Yes,Yes,75.75,2431.43,0
CUST01495,Female,0,Yes,No,14,No,DSL,Two year,Electronic check,No,No,No,No,60.78,806.21,0
CUST01496,Female,0,No,No,72,Yes,No,Two year,Electronic check,No internet service,No internet service,No internet service,No,18.0,1347.41,0
CUST01497,Male,0,No,No,65,Yes,DSL,One year,Credit card,No,No,Yes,No,61.6,3263.89,0
CUST01498,Male,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No internet service,No,60.57,2690.12,1
CUST01499,Female,0,Yes,Yes,41,Yes,Fiber optic,One year,Mailed check,No internet service,No internet service,Yes,Yes,81.23,3450.42,0
CUST01500,Male,0,No,No,15,Yes,DSL,One year,Credit card,No,No,No internet service,Yes,61.65,741.55,1
CUST01501,Male,0,Yes,No,70,Yes,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No internet service,No,87.14,6141.19,0
CUST01502,Female,0,Yes,Yes,22,Yes,DSL,Two year,Electronic check,Yes,Yes,No,Yes,69.14,1279.14,0
CUST01503,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No internet service,Yes,80.43,1281.48,0
CUST01504,Female,0,No,No,59,Yes,Fiber optic,Two year,Mailed check,No,No,No internet service,Yes,80.6,4886.27,0
CUST01505,Male,1,No,No,20,Yes,No,Two year,Electronic check,No,No,No internet service,Yes,18.0,349.37,0
CUST01506,Female,0,No,No,17,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,Yes,No,Yes,75.86,1377.27,1
CUST01507,Male,1,No,Yes,49,Yes,No,Month-to-month,Credit card,No,Yes,No,Yes,32.91,1587.53,0
CUST01508,Female,0,Yes,Yes,10,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,Yes,No,74.35,726.68,0
CUST01509,Male,0,Yes,No,41,Yes,DSL,Month-to-month,Bank transfer,No,No,Yes,Yes,65.05,2818.79,0
CUST01510,Male,0,Yes,No,30,Yes,Fiber optic,Two year,Electronic check,No,No,No,No,74.41,2134.9,0
CUST01511,Female,0,No,No,47,Yes,No,Month-to-month,Mailed check,Yes,No,Yes,Yes,32.02,1472.19,0
CUST01512,Female,1,No,No,38,Yes,DSL,One year,Bank transfer,No,No,No internet service,No,59.0,2213.9,0
CUST01513,Male,0,Yes,Yes,72,Yes,DSL,Two year,Mailed check,No,No,Yes,Yes,59.46,4175.27,0
CUST01514,Female,0,No,Yes,32,No,No,Two year,Electronic check,No,No,Yes,Yes,37.05,1258.18,0
CUST01515,Female,0,Yes,No,20,Yes,No,Month-to-month,Electronic check,No,No,Yes,Yes,36.47,680.77,0
CUST01516,Male,1,Yes,Yes,28,Yes,DSL,Two year,Electronic check,No,Yes,Yes,Yes,68.9,1778.49,0
CUST01517,Female,0,Yes,No,38,No,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,69.65,2397.07,0
CUST01518,Female,0,No,No,72,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No,Yes,89.84,5369.3,0
CUST01519,Female,1,No,No,43,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,Yes,93.99,4380.5,1
CUST01520,Female,1,No,No,15,Yes,Fiber optic,One year,Electronic check,No internet service,No,No internet service,No,73.88,1016.16,0
CUST01521,Male,0,No,Yes,72,Yes,No,Month-to-month,Electronic check,No,No,No,No,22.11,1533.49,0
CUST01522,Male,0,No,Yes,55,Yes,DSL,Month-to-month,Credit card,No,No internet service,No,Yes,67.37,4035.34,0
CUST01523,Female,1,No,Yes,14,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,75.76,1028.89,0
CUST01524,Female,0,No,No,11,Yes,DSL,Two year,Mailed check,No,Yes,Yes,Yes,73.31,819.32,0
CUST01525,Male,0,Yes,No,9,Yes,Fiber optic,One year,Bank transfer,No internet service,No internet service,Yes,Yes,87.74,695.34,0
CUST01526,Female,0,No,No,27,Yes,Fiber optic,One year,Mailed check,No internet service,No,No internet service,No,65.52,1906.82,0
CUST01527,Female,0,No,Yes,28,Yes,Fiber optic,One year,Electronic check,No,No,No,Yes,66.47,1808.09,0
CUST01528,Female,0,No,No,16,Yes,No,Month-to-month,Mailed check,No internet service,Yes,Yes,No,43.91,638.43,0
CUST01529,Female,0,Yes,Yes,8,No,Fiber optic,Month-to-month,Mailed check,No,No,No,No,72.91,530.01,0
CUST01530,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No,No,Yes,77.1,931.47,1
CUST01531,Female,0,No,No,44,Yes,DSL,Month-to-month,Electronic check,No internet service,No internet service,Yes,No,76.55,3162.63,0
CUST01532,Female,0,Yes,Yes,22,Yes,No,Two year,Credit card,No,No,Yes,No,20.58,412.12,0
CUST01533,Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Bank transfer,No internet service,No,No,No,72.31,824.06,1
CUST01534,Female,0,Yes,Yes,30,Yes,Fiber optic,One year,Electronic check,No,No,No,No,87.21,2572.28,0
CUST01535,Male,0,Yes,No,35,Yes,Fiber optic,Two year,Credit card,No,No internet service,No,No,67.23,2331.0,0
CUST01536,Female,0,Yes,No,37,Yes,Fiber optic,Two year,Electronic check,No,Yes,Yes,Yes,82.28,3078.17,0
CUST01537,Female,0,No,No,29,Yes,Fiber optic,Month-to-month,Electronic check,No,No,Yes,No,62.07,1793.61,0
CUST01538,Female,0,No,No,26,Yes,Fiber optic,Two year,Electronic check,No,Yes,Yes,No,88.81,2367.48,0
CUST01539,Male,1,Yes,No,62,Yes,DSL,One year,Credit card,No,No,No,Yes,63.64,3791.43,0
CUST01540,Male,0,No,Yes,12,Yes,No,Month-to-month,Electronic check,No,No,No internet service,No,29.63,400.02,0
CUST01541,Female,0,Yes,No,24,Yes,No,Two year,Bank transfer,No,No internet service,No,No,18.0,408.59,0
CUST01542,Female,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Bank transfer,No,No internet service,Yes,No,79.93,429.49,0
CUST01543,Female,0,No,Yes,21,Yes,No,Two year,Mailed check,Yes,No,Yes,No,34.77,684.95,0
CUST01544,Male,1,No,No,32,Yes,Fiber optic,One year,Mailed check,No,Yes,Yes,No,88.42,2490.07,0
CUST01545,Female,1,No,No,49,Yes,Fiber optic,Two year,Electronic check,No,Yes,No internet service,Yes,71.24,3013.59,0
CUST01546,Male,0,No,No,5,Yes,No,Two year,Bank transfer,No,Yes,No,Yes,33.62,168.31,0
CUST01547,Male,0,No,Yes,31,Yes,Fiber optic,One year,Mailed check,Yes,No,No internet service,Yes,65.48,2154.39,0
CUST01548,Male,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Mailed check,No,No,No,Yes,57.02,3692.55,0
CUST01549,Female,0,Yes,No,39,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No,No,77.45,2774.6,1
CUST01550,Female,0,Yes,Yes,10,Yes,Fiber optic,Two year,Bank transfer,No,Yes,No,No,81.12,816.9,0
CUST01551,Female,1,No,Yes,21,No,DSL,One year,Bank transfer,No,Yes,No,Yes,71.74,1476.14,0
CUST01552,Male,0,No,No,40,Yes,No,Two year,Mailed check,No,Yes,No,No,28.72,1078.73,0
CUST01553,Male,0,No,No,17,Yes,DSL,Month-to-month,Mailed check,No,No,Yes,No,72.01,1090.06,0
CUST01554,Male,0,Yes,No,34,Yes,Fiber optic,Month-to-month,Electronic check,No internet service,No,No,No,80.18,2730.58,0
CUST01555,Female,0,Yes,Yes,32,Yes,DSL,Two year,Mailed check,Yes,Yes,No internet service,Yes,81.03,2659.61,0
CUST01556,Female,0,No,No,27,Yes,Fiber optic,One year,Electronic check,No,No,Yes,Yes,86.51,2369.46,0
CUST01557,Male,0,No,No,9,No,Fiber optic,Month-to-month,Bank transfer,Yes,Yes,No,No,83.08,734.15,0
CUST01558,Male,0,Yes,No,16,Yes,Fiber optic,Month-to-month,Electronic check,No,No,No internet service,No,60.96,883.77,1
CUST01559,Male,0,Yes,No,72,Yes,Fiber optic,Two year,Electronic check,Yes,No internet service,No,No,71.15,5133.14,0
CUST01560,Male,0,Yes,Yes,20,No,DSL,Two year,Electronic check,No,No,No,No,47.62,949.34,0
CUST01561,Female,0,Yes,Yes,22,Yes,DSL,Month-to-month,Electronic check,No,Yes,Yes,Yes,68.45,1337.35,0
CUST01562,Female,1,Yes,No,22,Yes,DSL,Month-to-month,Bank transfer,No,Yes,No,Yes,82.64,1743.24,0
CUST01563,Female,0,Yes,No,48,No,Fiber optic,Month-to-month,Bank transfer,No,Yes,No internet service,No,71.82,3466.84,0
CUST01564,Male,0,No,Yes,23,Yes,No,Month-to-month,Mailed check,No,No internet service,No internet service,Yes,18.0,403.45,0
CUST01565,Male,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Mailed check,No internet service,No,Yes,No,86.51,1968.5,0
CUST01566,Female,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Bank transfer,No,No,No internet service,No,66.62,1931.34,0
CUST01567,Male,0,Yes,No,52,No,DSL,Two year,Bank transfer,No,No,No,No,65.14,3151.93,0
CUST01568,Male,0,No,No,27,Yes,No,Month-to-month,Credit card,No,Yes,No,No,23.64,650.5,0
CUST01569,Male,0,Yes,No,29,Yes,No,Two year,Credit card,Yes,No,Yes,Yes,29.59,997.03,0
CUST01570,Male,1,Yes,No,18,Yes,Fiber optic,Month-to-month,Credit card,Yes,No,Yes,Yes,89.57,1595.13,1
CUST01571,Female,0,Yes,No,34,Yes,DSL,Month-to-month,Credit card,No,No internet service,No,No,48.42,1475.3,0
CUST01572,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,Credit card,No,No,No,No,70.65,2806.17,0
CUST01573,Male,0,No,No,43,Yes,No,Month-to-month,Mailed check,Yes,Yes,No internet service,No,35.33,1489.94,0
CUST01574,Male,1,Yes,Yes,72,No,DSL,One year,Bank transfer,No,No,Yes,Yes,61.25,4555.36,0
CUST01575,Female,1,Yes,No,15,Yes,Fiber optic,Two year,Bank transfer,No internet service,Yes,No internet service,No,81.94,1311.39,0
CUST01576,Female,0,Yes,Yes,28,Yes,No,One year,Electronic check,Yes,Yes,No,Yes,33.13,999.41,0
CUST01577,Male,0,No,No,23,Yes,Fiber optic,Two year,Mailed check,No,Yes,Yes,Yes,92.28,2159.81,0
CUST01578,Male,0,No,Yes,72,Yes,Fiber optic,Two year,Credit card,No internet service,Yes,Yes,No,102.74,7248.92,0
CUST01579,Female,0,Yes,No,45,Yes,Fiber optic,Two year,Mailed check,No,Yes,No,Yes,101.4,4945.55,0
CUST01580,Male,0,Yes,Yes,7,Yes,No,One year,Electronic check,No,No internet service,No internet service,Yes,28.71,192.06,0
CUST01581,Female,0,No,No,16,Yes,Fiber optic,One year,Mailed check,Yes,No,Yes,Yes,79.12,1245.43,0
CUST01582,Female,0,No,No,21,Yes,No,Month-to-month,Electronic check,No internet service,No,No,No,28.53,576.94,0
CUST01583,Male,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Mailed check,Yes,Yes,No,Yes,78.14,454.44,0
CUST01584,Female,0,Yes,No,29,Yes,Fiber optic,One year,Mailed check,No,Yes,No,Yes,67.3,2086.41,0
CUST01585,Male,0,Yes,No,18,Yes,No,One year,Mailed check,No internet service,Yes,No,Yes,32.63,603.37,0
CUST01586,Female,0,No,No,72,Yes,Fiber optic,Month-to-month,Mailed check,No,Yes,No internet service,No,88.66,5196.82,0
CUST01587,Male,0,No,Yes,34,Yes,DSL,Two year,Electronic check,No,No,Yes,Yes,55.28,1973.73,0
